StudentID,Gender,ParentIncome,IQ,ParentEncouragement,CollegePlans
6547,Male,42100,101,Not Encouraged,Plans to attend
6548,Female,54450,120,Encouraged,Plans to attend
6549,Male,33000,97,Not Encouraged,Does not plan to attend
6550,Male,44900,123,Not Encouraged,Does not plan to attend
6551,Female,19900,129,Not Encouraged,Does not plan to attend
6552,Male,37900,104,Not Encouraged,Does not plan to attend
6553,Female,41200,77,Not Encouraged,Does not plan to attend
6554,Female,65010,106,Encouraged,Plans to attend
6555,Male,63690,105,Encouraged,Plans to attend
6556,Female,6900,91,Not Encouraged,Does not plan to attend
6557,Female,48620,92,Encouraged,Plans to attend
6558,Male,49230,69,Encouraged,Does not plan to attend
6559,Male,27170,93,Encouraged,Plans to attend
6560,Female,40260,130,Encouraged,Plans to attend
6561,Female,61710,103,Encouraged,Plans to attend
6562,Male,43340,130,Encouraged,Plans to attend
6563,Male,49830,106,Encouraged,Plans to attend
6564,Male,38880,115,Encouraged,Does not plan to attend
6565,Female,36100,122,Not Encouraged,Does not plan to attend
6566,Male,35800,71,Not Encouraged,Does not plan to attend
6567,Female,32200,74,Not Encouraged,Does not plan to attend
6568,Male,37800,97,Not Encouraged,Does not plan to attend
6569,Female,43700,78,Not Encouraged,Does not plan to attend
6570,Female,48400,121,Not Encouraged,Does not plan to attend
6571,Male,33500,108,Not Encouraged,Does not plan to attend
6572,Male,35640,111,Encouraged,Does not plan to attend
6573,Male,44220,107,Encouraged,Plans to attend
6574,Female,33390,103,Encouraged,Does not plan to attend
6575,Female,80630,119,Encouraged,Plans to attend
6576,Male,46860,99,Encouraged,Plans to attend
6577,Male,45320,115,Encouraged,Plans to attend
6578,Female,73040,100,Encouraged,Plans to attend
6579,Male,45500,103,Not Encouraged,Does not plan to attend
6988,Male,38700,101,Encouraged,Does not plan to attend
6989,Female,65340,107,Encouraged,Plans to attend
6990,Female,37800,95,Not Encouraged,Does not plan to attend
6991,Female,59290,103,Encouraged,Plans to attend
6992,Male,47300,73,Encouraged,Plans to attend
6993,Female,63800,133,Encouraged,Plans to attend
6994,Male,47300,116,Encouraged,Plans to attend
6995,Female,13900,110,Not Encouraged,Does not plan to attend
6996,Male,23130,123,Encouraged,Does not plan to attend
6997,Female,44200,106,Not Encouraged,Does not plan to attend
6998,Female,55500,94,Not Encouraged,Does not plan to attend
6999,Male,39300,123,Not Encouraged,Does not plan to attend
7000,Male,13900,92,Not Encouraged,Does not plan to attend
7001,Male,75570,125,Encouraged,Plans to attend
7002,Female,29520,92,Encouraged,Does not plan to attend
7003,Female,33770,77,Encouraged,Plans to attend
7004,Female,34540,98,Encouraged,Plans to attend
7005,Female,39510,105,Encouraged,Does not plan to attend
7006,Female,8600,125,Not Encouraged,Does not plan to attend
7007,Male,28980,109,Encouraged,Does not plan to attend
7008,Male,48950,140,Encouraged,Plans to attend
7009,Female,35640,106,Encouraged,Does not plan to attend
7010,Male,36180,91,Encouraged,Does not plan to attend
7011,Female,16000,108,Not Encouraged,Plans to attend
7012,Male,16100,103,Not Encouraged,Does not plan to attend
7013,Male,16920,93,Encouraged,Does not plan to attend
7014,Male,16800,81,Not Encouraged,Does not plan to attend
7015,Female,31900,63,Not Encouraged,Does not plan to attend
7016,Female,40300,62,Not Encouraged,Does not plan to attend
7017,Female,54450,125,Encouraged,Plans to attend
7018,Female,35550,98,Encouraged,Does not plan to attend
7019,Male,36300,75,Not Encouraged,Does not plan to attend
7020,Female,55350,92,Encouraged,Does not plan to attend
7021,Male,29600,123,Not Encouraged,Does not plan to attend
7022,Female,45500,97,Not Encouraged,Plans to attend
7023,Female,79750,104,Encouraged,Plans to attend
7024,Female,59400,94,Not Encouraged,Does not plan to attend
7025,Male,23900,81,Not Encouraged,Does not plan to attend
7026,Female,25300,90,Not Encouraged,Does not plan to attend
7027,Male,43450,129,Encouraged,Plans to attend
7028,Male,4590,99,Encouraged,Does not plan to attend
7029,Female,30200,101,Not Encouraged,Does not plan to attend
7030,Male,39600,118,Encouraged,Plans to attend
7031,Male,61050,90,Encouraged,Plans to attend
7032,Female,52290,118,Encouraged,Does not plan to attend
7033,Male,62820,68,Encouraged,Does not plan to attend
7034,Male,18900,96,Encouraged,Does not plan to attend
7035,Female,7040,102,Encouraged,Plans to attend
7036,Female,46800,97,Not Encouraged,Does not plan to attend
7037,Male,30150,101,Encouraged,Does not plan to attend
7038,Female,12240,90,Encouraged,Does not plan to attend
7039,Female,39960,106,Encouraged,Does not plan to attend
7040,Female,41300,115,Not Encouraged,Does not plan to attend
7041,Female,37600,100,Not Encouraged,Plans to attend
7042,Female,39600,66,Encouraged,Does not plan to attend
7043,Male,62590,112,Encouraged,Plans to attend
7044,Male,31680,109,Encouraged,Does not plan to attend
7045,Female,43400,91,Not Encouraged,Plans to attend
7046,Female,49100,104,Not Encouraged,Does not plan to attend
7047,Female,33000,134,Not Encouraged,Does not plan to attend
7048,Female,60930,109,Encouraged,Does not plan to attend
7049,Male,51150,140,Encouraged,Plans to attend
7050,Male,34470,101,Encouraged,Does not plan to attend
7051,Female,58850,107,Encouraged,Plans to attend
7052,Male,64460,96,Encouraged,Plans to attend
7053,Female,34000,124,Not Encouraged,Does not plan to attend
7054,Male,74030,123,Encouraged,Plans to attend
7055,Female,32900,90,Not Encouraged,Does not plan to attend
7056,Female,17460,108,Encouraged,Does not plan to attend
7057,Male,47000,89,Not Encouraged,Does not plan to attend
7058,Male,64130,123,Encouraged,Plans to attend
7059,Male,53130,103,Encouraged,Plans to attend
7060,Female,64240,119,Encouraged,Plans to attend
7061,Female,55260,92,Encouraged,Does not plan to attend
7062,Female,32100,99,Not Encouraged,Does not plan to attend
7063,Male,48100,86,Not Encouraged,Does not plan to attend
7064,Female,66000,135,Encouraged,Plans to attend
7065,Female,39800,101,Not Encouraged,Plans to attend
7066,Male,66660,110,Encouraged,Plans to attend
7067,Female,11070,77,Encouraged,Does not plan to attend
7068,Male,39500,71,Not Encouraged,Does not plan to attend
7069,Female,80520,126,Encouraged,Plans to attend
7070,Female,18500,104,Not Encouraged,Does not plan to attend
7071,Male,46530,100,Encouraged,Does not plan to attend
7072,Female,32040,107,Encouraged,Does not plan to attend
7073,Female,10900,113,Not Encouraged,Does not plan to attend
7074,Female,37180,122,Encouraged,Plans to attend
7075,Female,39160,113,Encouraged,Plans to attend
7076,Male,68310,104,Encouraged,Plans to attend
7077,Female,20130,101,Encouraged,Plans to attend
7078,Female,70070,107,Encouraged,Plans to attend
7079,Female,76890,137,Encouraged,Plans to attend
7080,Male,34600,109,Not Encouraged,Does not plan to attend
7081,Female,62820,106,Encouraged,Does not plan to attend
7082,Male,9500,71,Not Encouraged,Does not plan to attend
7083,Female,34100,77,Not Encouraged,Does not plan to attend
7084,Female,64680,102,Encouraged,Plans to attend
7085,Male,28350,126,Encouraged,Does not plan to attend
7086,Female,15200,132,Not Encouraged,Does not plan to attend
7087,Female,14220,107,Encouraged,Does not plan to attend
7088,Female,41900,101,Not Encouraged,Plans to attend
7089,Female,55990,134,Encouraged,Plans to attend
7090,Male,49300,108,Not Encouraged,Plans to attend
7091,Male,54120,109,Encouraged,Plans to attend
7092,Female,44500,98,Not Encouraged,Does not plan to attend
7093,Female,17900,94,Not Encouraged,Does not plan to attend
7094,Female,64700,92,Not Encouraged,Does not plan to attend
7095,Male,16400,68,Not Encouraged,Does not plan to attend
7096,Female,39330,135,Encouraged,Does not plan to attend
7097,Female,23200,105,Not Encouraged,Does not plan to attend
7098,Female,15100,96,Not Encouraged,Does not plan to attend
7099,Male,75570,118,Encouraged,Plans to attend
7100,Male,39690,92,Encouraged,Does not plan to attend
7101,Female,6000,137,Not Encouraged,Does not plan to attend
7102,Male,44700,102,Not Encouraged,Does not plan to attend
7103,Female,58050,104,Encouraged,Does not plan to attend
7104,Male,34560,63,Encouraged,Does not plan to attend
7105,Male,34200,97,Encouraged,Does not plan to attend
7106,Female,40410,97,Encouraged,Does not plan to attend
7107,Female,47070,85,Encouraged,Does not plan to attend
7108,Female,38520,101,Encouraged,Does not plan to attend
7109,Female,19000,90,Not Encouraged,Does not plan to attend
7110,Female,76890,93,Encouraged,Plans to attend
7111,Male,39200,102,Not Encouraged,Does not plan to attend
7112,Male,62910,96,Encouraged,Does not plan to attend
7113,Female,75790,113,Encouraged,Plans to attend
7114,Female,19000,63,Not Encouraged,Does not plan to attend
7115,Female,73480,105,Encouraged,Plans to attend
7116,Female,44770,98,Encouraged,Plans to attend
7117,Female,34830,111,Encouraged,Does not plan to attend
7118,Female,6600,96,Not Encouraged,Does not plan to attend
7119,Female,31600,112,Not Encouraged,Does not plan to attend
7120,Female,28080,103,Encouraged,Does not plan to attend
7121,Male,9000,63,Not Encouraged,Does not plan to attend
7122,Male,46750,114,Encouraged,Plans to attend
7123,Female,10500,107,Not Encouraged,Does not plan to attend
7124,Female,10500,98,Not Encouraged,Does not plan to attend
7125,Male,34500,97,Not Encouraged,Does not plan to attend
7126,Male,70700,115,Not Encouraged,Does not plan to attend
7127,Female,48400,103,Not Encouraged,Does not plan to attend
7128,Male,27900,133,Encouraged,Does not plan to attend
7129,Female,27500,91,Not Encouraged,Does not plan to attend
7130,Male,29070,86,Encouraged,Does not plan to attend
7131,Male,30420,107,Encouraged,Does not plan to attend
7132,Female,52200,97,Encouraged,Does not plan to attend
7133,Female,51300,98,Encouraged,Does not plan to attend
7134,Male,75460,132,Encouraged,Plans to attend
7135,Female,37600,84,Not Encouraged,Does not plan to attend
7136,Female,63000,60,Encouraged,Does not plan to attend
7137,Female,46600,90,Not Encouraged,Plans to attend
7138,Male,41580,111,Encouraged,Plans to attend
7139,Female,56160,107,Encouraged,Does not plan to attend
7140,Female,47000,61,Not Encouraged,Does not plan to attend
7141,Male,8400,122,Not Encouraged,Does not plan to attend
7142,Male,24400,91,Not Encouraged,Does not plan to attend
7143,Female,45760,125,Encouraged,Plans to attend
7144,Female,43500,105,Not Encouraged,Does not plan to attend
7145,Female,40590,70,Encouraged,Does not plan to attend
7146,Female,31600,62,Not Encouraged,Does not plan to attend
7147,Female,23850,74,Encouraged,Does not plan to attend
7148,Female,56430,119,Encouraged,Plans to attend
7149,Female,37070,106,Encouraged,Plans to attend
7150,Male,70290,106,Encouraged,Plans to attend
7151,Male,70730,117,Encouraged,Plans to attend
7152,Female,59100,107,Not Encouraged,Does not plan to attend
7153,Female,37800,100,Encouraged,Does not plan to attend
7154,Male,10400,118,Not Encouraged,Does not plan to attend
7155,Female,42400,81,Not Encouraged,Does not plan to attend
7156,Female,18810,62,Encouraged,Does not plan to attend
7157,Male,36600,80,Not Encouraged,Does not plan to attend
7158,Female,52500,70,Not Encouraged,Plans to attend
7159,Male,34830,104,Encouraged,Does not plan to attend
7160,Female,78540,123,Encouraged,Plans to attend
7161,Male,45980,75,Encouraged,Plans to attend
7162,Female,41100,100,Not Encouraged,Does not plan to attend
7163,Female,51040,114,Encouraged,Plans to attend
7164,Male,30780,104,Encouraged,Does not plan to attend
7165,Female,44550,64,Encouraged,Plans to attend
7166,Female,33300,67,Not Encouraged,Does not plan to attend
7167,Male,72270,135,Encouraged,Plans to attend
7168,Female,27400,99,Not Encouraged,Does not plan to attend
7169,Female,28500,80,Not Encouraged,Does not plan to attend
7170,Female,28000,87,Not Encouraged,Does not plan to attend
7171,Male,12200,109,Not Encouraged,Plans to attend
7172,Male,12500,96,Not Encouraged,Does not plan to attend
7173,Male,40600,107,Not Encouraged,Does not plan to attend
7174,Female,7470,92,Encouraged,Does not plan to attend
7175,Female,38600,90,Not Encouraged,Does not plan to attend
7176,Female,45700,103,Not Encouraged,Does not plan to attend
7177,Female,28800,94,Not Encouraged,Plans to attend
7178,Female,33400,77,Not Encouraged,Does not plan to attend
7179,Female,7800,109,Not Encouraged,Does not plan to attend
7180,Female,10000,106,Not Encouraged,Does not plan to attend
7181,Male,39800,85,Not Encouraged,Does not plan to attend
7182,Female,64900,85,Not Encouraged,Plans to attend
7183,Male,53190,100,Encouraged,Does not plan to attend
7184,Female,47600,78,Not Encouraged,Does not plan to attend
7185,Male,38700,93,Not Encouraged,Does not plan to attend
7186,Female,8300,102,Not Encouraged,Does not plan to attend
7187,Male,18040,114,Encouraged,Plans to attend
7188,Female,43600,97,Not Encouraged,Does not plan to attend
7189,Male,24800,127,Not Encouraged,Does not plan to attend
7190,Female,35750,110,Encouraged,Plans to attend
7191,Female,9800,109,Not Encouraged,Does not plan to attend
7192,Female,59040,92,Encouraged,Does not plan to attend
7193,Female,35090,101,Encouraged,Plans to attend
7194,Female,42400,64,Not Encouraged,Does not plan to attend
7195,Female,33700,97,Not Encouraged,Does not plan to attend
7196,Male,50490,138,Encouraged,Plans to attend
7197,Male,37700,122,Not Encouraged,Does not plan to attend
7198,Male,42120,106,Encouraged,Does not plan to attend
7199,Female,55170,100,Encouraged,Does not plan to attend
7200,Female,35640,109,Encouraged,Does not plan to attend
7201,Female,23850,91,Encouraged,Does not plan to attend
7202,Male,20700,114,Encouraged,Does not plan to attend
7203,Female,66330,104,Encouraged,Plans to attend
7204,Female,23000,93,Not Encouraged,Does not plan to attend
7205,Female,11700,81,Not Encouraged,Does not plan to attend
7206,Female,37800,100,Not Encouraged,Does not plan to attend
7207,Male,8910,63,Encouraged,Plans to attend
7208,Male,74580,117,Encouraged,Plans to attend
7209,Female,28400,97,Not Encouraged,Does not plan to attend
7210,Male,22500,85,Not Encouraged,Does not plan to attend
7211,Male,24700,94,Not Encouraged,Does not plan to attend
7212,Male,41940,115,Encouraged,Does not plan to attend
7213,Male,55330,121,Encouraged,Plans to attend
7214,Male,73810,102,Encouraged,Plans to attend
7215,Female,37180,107,Encouraged,Plans to attend
7216,Female,7200,101,Not Encouraged,Does not plan to attend
7217,Male,45900,109,Not Encouraged,Does not plan to attend
7218,Male,37600,98,Not Encouraged,Does not plan to attend
7219,Male,7700,95,Not Encouraged,Does not plan to attend
7220,Female,11600,93,Not Encouraged,Does not plan to attend
7221,Female,49590,102,Encouraged,Does not plan to attend
7222,Female,31400,114,Not Encouraged,Does not plan to attend
7223,Male,44460,136,Encouraged,Does not plan to attend
7224,Male,16700,89,Not Encouraged,Does not plan to attend
7225,Male,37400,95,Not Encouraged,Does not plan to attend
7226,Male,48900,119,Not Encouraged,Does not plan to attend
7227,Female,63250,107,Encouraged,Plans to attend
7228,Male,39800,74,Not Encouraged,Does not plan to attend
7229,Female,55800,92,Encouraged,Does not plan to attend
7230,Male,38300,106,Not Encouraged,Does not plan to attend
7231,Female,35200,132,Not Encouraged,Does not plan to attend
7232,Female,11500,99,Not Encouraged,Does not plan to attend
7233,Male,46980,98,Encouraged,Does not plan to attend
7234,Female,5800,99,Not Encouraged,Does not plan to attend
7235,Male,29160,62,Encouraged,Does not plan to attend
7236,Female,60300,93,Not Encouraged,Does not plan to attend
7237,Male,79750,105,Encouraged,Plans to attend
7238,Male,72600,107,Encouraged,Plans to attend
7239,Female,48900,85,Not Encouraged,Plans to attend
7240,Male,44640,103,Encouraged,Does not plan to attend
7241,Male,33770,84,Encouraged,Plans to attend
7242,Female,15200,84,Not Encouraged,Does not plan to attend
7243,Male,27630,95,Encouraged,Does not plan to attend
7244,Male,46530,128,Encouraged,Does not plan to attend
7245,Female,57860,108,Encouraged,Plans to attend
7246,Female,5100,97,Not Encouraged,Does not plan to attend
